Gene Name,KO1,WT1,KO3,WT3
4930405A21Rik,4.799139,9.513283,4.672997,16.481226
4930405D01Rik,0,3.433984,0,0.512119
4930405D11Rik,0,11.95738,0,7.397794
4930405G09Rik,0,2.332224,0,1.101019
4930405N21Rik,0.169842,215.16069,0.202114,233.378693
4930406D18Rik,0,34.973106,0,14.927625
4930407I10Rik,0.014924,19.732292,0,19.41655
4930408K08Rik,0,2.117052,0,1.506264
4930408O17Rik,0,8.100466,0.71839,5.260141
4930412F12Rik,2.426794,28.367928,5.552931,28.262604
4930412M03Rik,4.161923,46.477253,3.290109,37.126671
4930412O13Rik,0.24252,11.243789,1.566059,5.764979
4930413E15Rik,0,1.815755,0,2.074796
4930413G21Rik,2.746806,25.083035,3.028014,15.358857
4930414F18Rik,0.626653,13.083741,0.593041,10.08804
4930415C11Rik,0,1.403999,0,0.439716
4930415O11Rik,0,1.787364,0,2.300167
4930417O13Rik,0.191775,3.750758,0.422941,3.179051
4930420G21Rik,0,1.315223,0,0.499591
4930421C12Rik,0,1.961106,0,0.714198
4930422C21Rik,0.077341,1.40875,0.22373,1.210633
4930422I22Rik,0.071775,3.211827,0.09143,2.463853
4930423C22Rik,0,10.565676,0,5.775663
4930423D24Rik,0,6.39569,0,5.997065
4930423M02Rik,1.5279,24.719629,2.181542,16.239065
4930425K10Rik,0,2.105552,0,0.796165
4930426I24Rik,7.838051,25.099991,15.743729,29.508108
4930426L09Rik,0.314244,5.190758,1.179082,5.670366
4930428D20Rik,0,17.209249,0,6.719804
4930428E07Rik,0,0.925895,0,0.269255
4930428N03Rik,0,9.629612,0,3.726311
4930428O21Rik,0,1.209147,0,1.857348
4930429C20Rik,0,7.225067,0,4.531538
4930429F24Rik,4.665863,10.132329,2.364305,9.310058
4930429H19Rik,1.180128,30.31521,2.482899,23.231447
4930430F08Rik,4.418024,29.904049,4.704196,19.94529
4930431F10Rik,0,1.467667,0,1.177156
4930431F12Rik,0,2.173467,0,1.599313
4930431P19Rik,1.443584,4.44733,1.321747,4.431558
4930432E11Rik,0,2.376014,0,2.019737
4930432H08Rik,6.03707,37.881069,14.347412,32.658062
4930432L08Rik,0.208072,4.248374,0.697503,4.910237
4930432O09Rik,0,2.992988,0.332786,3.215027
4930433I11Rik,0,5.698805,0.057456,5.387283
4930433N12Rik,1.494138,23.437084,9.651278,38.654163
4930434F21Rik,0,11.721707,0.287896,8.51658
4930434J06Rik,0,2.7174,0,1.752957
4930435N07Rik,0.226892,10.946655,0.222354,10.040154
4930437M23Rik,0,65.120544,0,40.088657
4930438A08Rik,0.122128,1.059448,0.089584,1.217513
4930438E09Rik,0.057096,3.692598,0,1.434812
4930439A04Rik,0,1.105738,0,3.124776
4930440I19Rik,0,9.397372,0,4.838732
4930441H08Rik,0,2.030761,0,3.388261
4930441J16Rik,0,23.981506,0,21.205574
4930442L01Rik,0,14.961764,0.078373,10.021813
4930442P19Rik,2.429395,34.165047,5.333561,32.73407
4930443O20Rik,0.094012,4.59872,0,2.332407
4930444F02Rik,18.484505,134.670685,36.532997,134.525131
4930444G20Rik,0.133598,3.9478,0.616365,5.730925
4930444P10Rik,34.005634,125.249786,23.835575,99.867104
4930445N06Rik,0,4.231143,0,0.820684
4930447C11Rik,0.167472,13.74862,0.242256,12.611715
4930447F04Rik,0,3.457182,0,1.458449
4930447K03Rik,0.233595,3.053227,0,2.380994
4930447M23Rik,0,0.997913,0,2.258349
4930447N08Rik,0.357618,42.902615,0,35.537964
4930448A20Rik,0.258128,11.543136,0,5.386746
4930448C13Rik,0.424988,13.001614,1.128026,8.357544
4930448D08Rik,0,1.716408,0,0.931833
4930448E22Rik,0.219754,19.239529,0.804675,13.343704
4930448K20Rik,0,6.048251,0,3.221581
4930449A18Rik,0,1.116213,0,1.721611
4930449C09Rik,0.605609,211.438126,0.385546,161.677673
4930449E01Rik,0.230841,11.613407,0.40943,3.840034
4930449I04Rik,0.840668,22.210619,1.561646,18.996773
4930449I24Rik,0,10.944931,0,6.562567
4930451I11Rik,0,49.429432,0,22.402622
4930452A19Rik,0,4.801393,0,4.107862
4930452G13Rik,9.253531,51.773842,8.363038,47.14978
4930453C13Rik,0.585853,7.624878,0.696882,4.111572
4930453H23Rik,0,2.626631,0,1.561827
4930453L07Rik,0.544743,8.557662,0.197393,5.815428
4930453N24Rik,22.417843,161.843262,20.723633,190.165009
4930455B14Rik,5.9962,146.51712,8.178784,115.234932
4930455C13Rik,0.139197,6.343287,0.91696,3.217056
4930455J16Rik,0,37.023083,0,45.843262
4930455M05Rik,0,7.087226,0.076294,6.678138
4930458A03Rik,8.165126,56.931236,19.209736,68.947754
4930458B22Rik,0,3.019427,0,2.632695
4930458D05Rik,0.295271,5.40513,0.354383,5.042975
4930459C07Rik,0,4.003203,0,3.256607
4930461C15Rik,0.376158,1.812432,0.280854,1.411811
4930461G14Rik,0,6.632062,0.120615,5.303877
4930465K10Rik,2.356368,94.874672,4.965379,97.899345
4930465M20Rik,0,2.086506,0,0.565289
4930467D21Rik,2.673917,5.258552,2.798751,5.259341
4930467E23Rik,0.160979,1.971453,1.194876,9.072816
4930467J12Rik,0,8.061119,0,2.995864
4930469B13Rik,0.052886,9.321839,0.648695,19.865988
4930470B04Rik,0,3.110768,0,1.97773
4930470H14Rik,0.008059,0.423102,0.012589,0.901036
4930470P17Rik,0.094061,17.803478,0.189242,8.787102
4930471C04Rik,0,2.032014,0,0.940408
4930471D02Rik,0,3.200063,0,2.211134
4930471G03Rik,0,44.044025,0,35.724693
4930471L23Rik,0,5.644603,0,2.544515
4930473D10Rik,0,1.877109,0,0
4930473O22Rik,0,5.112971,0,2.065252
4930474M22Rik,0,16.957691,0,15.987454
4930474N05Rik,0,4.214607,0,3.706948
4930474N09Rik,0.064339,8.823196,0.182839,6.946902
4930477E14Rik,2.557518,16.694294,3.348289,20.205341
4930477N07Rik,1.815113,16.614119,1.507879,12.097928
4930477O15Rik,0.263517,4.396958,0.489974,3.18864
4930478E11Rik,0,2.751333,0,2.057553
4930478K11Rik,0,8.470459,0,6.724502
4930478M13Rik,0,21.370747,0.37903,18.719423
4930478P22Rik,0.061546,62.012955,0.048227,47.035736
4930479D17Rik,0.269432,6.551202,0.422296,4.647432
4930479H17Rik,0,4.088835,0,7.703566
4930480E11Rik,0,2.559317,0,0.967853
4930483J18Rik,0.150297,43.66547,0.671566,33.257431
4930483P17Rik,0.091855,6.782796,0.07383,4.780251
4930484H19Rik,0.216618,3.10451,0.285972,2.476836
4930486F22Rik,0,9.032369,0,12.6329
4930486I03Rik,0,6.727276,0,1.531385
4930488L21Rik,2.388401,114.832321,3.585236,140.718155
4930488N24Rik,0,5.824286,0,4.737511
4930500F04Rik,0.047512,10.652827,0,4.500662
4930500F10Rik,0.308645,20.619831,0.411927,9.520263
4930500H12Rik,0,4.506135,0.093015,1.480107
4930503B20Rik,0,44.17741,0.243364,24.266726
4930503E14Rik,9.542736,47.386089,9.356496,45.638664
4930503L19Rik,61.792778,139.853516,62.545586,119.87925
4930505A04Rik,2.047327,58.583492,1.830718,29.26996
4930505M18Rik,0.510171,8.245188,0.38168,9.173453
4930505N22Rik,1.229909,18.146027,1.346304,16.500233
4930505O20Rik,0,2.672966,0,1.710118
4930507D10Rik,0,7.847193,0,4.185738
4930509G22Rik,9.305305,42.610775,15.368453,41.228794
4930509K18Rik,0,1.331436,0,1.234661
4930511A02Rik,0.05284,22.602638,0.133538,13.916773
4930511J24Rik,1.883429,9.341957,2.260047,13.087299
4930511M06Rik,1.523308,10.770758,3.085056,5.525814
4930513D17Rik,0,10.398538,0,4.745034
4930513N10Rik,6.985754,126.939301,14.756915,102.934204
4930513O06Rik,0,5.41116,0,2.440866
4930515B02Rik,0,3.265727,0,2.615163
4930517E14Rik,0.570109,3.676975,2.228732,4.192363
4930517G19Rik,0,0.271133,0.108534,0.687248
4930517J16Rik,3.251261,111.521248,3.837828,94.541893
4930517O19Rik,0,8.213882,0,4.446114
4930518J20Rik,1.817255,122.307777,2.148376,81.629593
4930518P08Rik,0.237454,3.115726,0.106093,3.653039
4930519D14Rik,0.144481,14.623816,0,9.925712
4930519F16Rik,0,3.545268,0,2.217092
4930519F24Rik,0,4.258182,0,2.191517
4930519G04Rik,0,56.771839,0.275248,53.629826
4930519H02Rik,0,23.596022,0,15.89729
4930519P11Rik,1.773102,41.681858,2.05672,40.543678
4930520O04Rik,2.069994,35.518597,4.552442,43.096943
4930522H14Rik,0,31.199581,0.119763,17.573179
4930522O17Rik,0.617592,135.357315,1.28969,72.87059
4930523C07Rik,0.752834,3.84041,0.483732,2.764472
4930523O13Rik,0,9.030231,0.154635,4.253541
4930524C18Rik,0,1.605669,0,1.263941
4930524O08Rik,2.055682,14.111245,3.828583,21.384359
4930525C09Rik,0,14.194942,0,6.35239
4930525G20Rik,0.026357,5.69828,0.381472,4.09083
4930526A20Rik,11.621256,20.549671,13.546098,29.165813
4930526F13Rik,0.089116,23.474483,0.376982,23.477901
4930526M16Rik,0,1.63711,0,2.338938
4930527E20Rik,0,8.137735,0.574052,6.588868
4930527G23Rik,0,5.827358,0,3.701428
4930527J03Rik,1.449821,39.651688,0.9663,24.43857
4930528D03Rik,0.238491,12.708179,0.127677,7.944268
4930528P14Rik,0,5.315582,0,2.139732
4930529K09Rik,0,8.408335,0,5.798482
4930529N20Rik,0,1.716236,0,2.928232
4930532I03Rik,0,1.792863,0,0.778155
4930532M18Rik,0,3.4221,0,2.955653
4930533B01Rik,0,2.377399,0,0.885501
4930533D04Rik,1.256447,30.291479,1.92545,20.643871
4930533I22Rik,0,1.857189,0,0.802286
4930533L02Rik,0.156307,4.711353,0.77763,3.453183
4930533N22Rik,0,0.575482,0,0.315612
4930534D22Rik,0.010308,0.113192,0.25432,0
4930534H18Rik,4.861254,19.100195,1.315063,15.704761
4930535E02Rik,0.426675,43.25071,0.275578,40.814106
4930535G08Rik,5.406599,20.467926,1.654958,14.281953
4930535L15Rik,0.252464,13.788264,1.184655,11.867951
4930535O05Rik,0,2.95913,0,2.670795
4930538E20Rik,0,15.461146,0,8.292216
4930539J05Rik,9.8736,110.852242,9.080253,100.392601
4930539M17Rik,0.447577,6.439819,0.120188,12.860445
4930540M05Rik,0.658566,12.555732,0.771799,11.298782
4930542C12Rik,0.187533,30.118616,0.704878,27.578127
4930542C16Rik,0,2.968538,0,1.141716
4930542D17Rik,0,0,0.058216,0
4930543E12Rik,0,3.950009,0,2.309204
4930544D05Rik,0.364023,62.307507,0,36.508656
4930544G11Rik,7.004494,424.066925,7.917481,324.598236
4930544I03Rik,0,2.792093,0.05483,1.067817
4930544L04Rik,0.138435,11.811418,0.296917,11.285438
4930545H06Rik,0,3.818204,0,1.063164
4930545L08Rik,0,5.144923,0,4.422374
4930545L23Rik,0,4.279272,0,2.714536
4930547E14Rik,1.732064,27.152575,2.579727,17.022049
4930547H16Rik,0,18.05571,0,8.249256
4930547M16Rik,1.981865,13.472804,2.200756,10.538409
4930548G14Rik,0,1.733918,0,0.549685
4930548H24Rik,0.240356,4.491454,0.618765,3.108491
4930548J01Rik,0,19.613583,0,19.992138
4930549G23Rik,8.117937,78.017242,11.300427,58.995705
4930549P19Rik,0,5.252788,0,4.490966
4930550C14Rik,5.895039,64.597137,4.079773,61.152588
4930551I15Rik,0,2.262552,0,1.142977
4930551O13Rik,0.54495,4.028647,0.792237,3.959846
4930553E22Rik,1.821076,24.543259,1.3456,21.702461
4930553I04Rik,0.919195,5.531283,1.962433,5.73609
4930553M12Rik,0,5.01301,0,4.262073
4930553P18Rik,0.126549,1.248504,0,1.082636
4930554C24Rik,0,0.939441,0,2.194643
4930554G22Rik,0.035771,4.257292,0.407945,7.054638
4930554G24Rik,0,0.868912,0.052374,0.888049
4930554H23Rik,0.080445,1.222526,0,0.872681
4930554I06Rik,0.085771,9.817081,0,2.711349
4930555A03Rik,0.982524,39.156818,0.689566,31.182009
4930555B11Rik,0,4.736845,0.074541,3.194456
4930555F03Rik,0.014374,6.07856,0.032872,3.176291
4930555G01Rik,0,1.606704,0,0.876332
4930555G07Rik,1.466651,8.938177,1.231518,8.834321
4930555K19Rik,0,10.42495,0,19.511168
4930556C24Rik,0.765713,29.737425,0.793012,17.556833
4930556G22Rik,0.425909,4.571456,0,4.101419
4930556J02Rik,0.092074,7.350818,0.285673,3.824728
4930556L07Rik,0,30.285393,0,20.331596
4930556M19Rik,3.730773,28.693518,8.10708,30.295542
4930556N09Rik,0.621869,20.332355,0.269741,15.36521
4930557F10Rik,0,18.40729,0,6.601238
4930558C23Rik,0,87.612213,0,44.713501
4930558F17Rik,0,76.528976,0.198592,61.783451
4930558J22Rik,0,7.604956,0.181745,6.454716
4930560O18Rik,0,13.643954,0.045871,4.654784
4930562A09Rik,0,6.278396,0,3.009968
4930562C15Rik,0.854307,22.978659,0.556967,25.011992
4930562D21Rik,0,1.6617,0,1.600115
4930562F07Rik,0.4175,8.319735,0,3.062843
4930563E18Rik,0.087784,1.071914,0,1.24183
4930563I02Rik,0,7.418971,0,5.364029
4930563J15Rik,0,5.55042,0.080695,3.444996
4930563M21Rik,3.348605,39.320324,3.750482,33.405491
4930563N14Rik,0.177208,7.236597,0.777742,3.991482
4930564C03Rik,0,25.382599,0,17.954309
4930564D02Rik,0,6.83233,0,6.177472
4930567H12Rik,0,9.075833,0,5.760685
4930567J20Rik,0,4.228539,0,2.064319
4930567K12Rik,0,0.849651,0,0.459503
4930567K20Rik,0,162.023666,0,125.397804
4930568A12Rik,3.770059,43.093174,5.035118,29.45056
4930568A13Rik,0.083197,8.44778,0.217603,8.125268
4930568D16Rik,0,5.248625,0,1.080534
4930568G15Rik,0.394056,5.786236,0.147984,6.797853
4930570E03Rik,0,5.123904,0,3.280293
4930570G19Rik,1.217211,47.737888,0.214407,46.17807
4930571K23Rik,0,107.074226,0,102.802887
4930571N24Rik,0,11.449902,0,4.15809
4930572G02Rik,0.101887,1.012547,0.525376,0.730228
4930572K03Rik,0,5.392719,0,4.518727
4930572O13Rik,0,4.486907,0,2.612106
4930573C08Rik,0,2.561533,0,1.747538
4930573C15Rik,0,36.950275,0,40.461826
4930573I07Rik,0,2.494445,0,0.947203
4930577H14Rik,0,5.072161,0,3.058316
4930578E11Rik,0.385572,28.674187,0.582804,24.39506
4930578G10Rik,1.311054,30.894732,2.45105,25.677769
4930578I06Rik,0,79.443001,0,50.163246
4930578M01Rik,0.286905,8.874902,1.513773,9.452314
4930578N18Rik,0,4.354756,0,1.6276
4930579C12Rik,0.198688,6.199614,0.273125,4.947457
4930579D07Rik,0.153002,2.414791,0.214088,2.315019
4930579F01Rik,0,39.350552,0.226118,30.426006
4930579H20Rik,0,2.816432,0,2.610977
4930579J19Rik,0,1.790082,0,1.378819
4930579O11Rik,0,4.77759,0,3.273007
4930579P08Rik,0,5.797084,0.114039,4.25308
4930581F22Rik,4.594265,328.608612,6.426222,175.940689
4930583P06Rik,0,5.679949,0,2.64766
4930584F24Rik,0,23.025497,0,13.309138
4930587A21Rik,0,0.946624,0,0.58614
4930587E11Rik,0,3.101578,0,3.087578
4930588A03Rik,0.592127,11.712432,2.015846,12.267234
4930588J15Rik,0,8.231963,0,3.926267
4930588K23Rik,0,2.732261,0,2.392544
4930589L23Rik,0.308836,14.243137,0.512922,10.121781
4930589P08Rik,0.143685,151.293869,0.364012,122.361938
4930590H14Rik,0,4.1911,0,5.384474
4930590J08Rik,0.994585,47.232826,2.222035,57.981377
4930590L14Rik,0,1.758292,0,1.376432
4930591A17Rik,1.755428,16.59972,2.096029,18.712919
4930592C13Rik,12.459245,70.358978,7.197007,53.943497
4930592I03Rik,0.145816,6.956642,0.197165,4.765381
4930593A02Rik,3.091725,33.595177,2.776639,26.310301
4930593C16Rik,0,24.921236,0.135222,13.257211
4930594O21Rik,0.381298,11.935484,1.039522,9.139174
4930596D02Rik,0,18.573126,0,12.587975
4930597A21Rik,0.200195,2.609012,0,1.251193
4930598N05Rik,9.651828,48.455528,25.466875,39.804272
4930599N24Rik,0.124367,1.806938,0.091609,1.868163
4931400O07Rik,0,5.763705,0,2.339918
4931403E22Rik,0.896154,1.654314,1.490639,1.871117
4931406B18Rik,1.460195,24.320517,1.466292,29.271458
4931406C07Rik,17.642168,34.001247,35.413757,45.949131
4931406G06Rik,0,1.868712,0.759697,1.534209
4931407E12Rik,0,1.790854,0,1.399142
4931408C20Rik,0,2.053068,0,1.106771
4931413K12Rik,0.913726,10.828964,1.030338,8.766936
4931415C17Rik,6.093377,32.013027,8.663153,44.115746
4931417E11Rik,6.758961,132.211914,4.034232,114.864899
4931419H13Rik,1.045807,14.319685,1.56005,14.08026
4931422A03Rik,4.325366,70.337555,12.766275,69.957733
4931428F04Rik,4.034619,14.468496,8.120599,13.058574
4931428L18Rik,24.80414,46.683968,14.928403,39.324158
4931429L15Rik,0.20312,30.252508,0.355366,27.410297
4931431B13Rik,0.211012,10.503551,0,8.011565
4931431C16Rik,0.102993,7.526667,0.419483,10.08134
4931439C15Rik,0,2.07011,0,2.242494
4931440P22Rik,3.369412,21.27346,7.463834,20.19113
4932411K12Rik,0,3.300223,0.044336,2.389265
4932411N23Rik,0,2.193771,0,1.188823
4932412D23Rik,1.423286,73.103508,0.923906,37.405125
4932413F04Rik,0.779755,5.100101,0.730992,5.476958
4932414J04Rik,0,0.560658,0,0.436517
4932414N04Rik,8.072736,100.753799,11.999093,99.173782
4932415D10Rik,0.420556,17.954628,0.568607,22.345453
4932415M13Rik,0.559224,10.107288,1.295488,11.782281
4932416K20Rik,0.028753,3.805079,0,2.556276
4932422M17Rik,2.621107,15.854194,3.722754,15.30506
4932429P05Rik,0,3.22754,0,1.73798
4932431P20Rik,1.22027,73.959961,1.615915,55.343491
4932438H23Rik,0.319363,6.380032,0.133248,8.007973
4932441J04Rik,0,1.162625,0.202045,0.185569
4932702P03Rik,0.823995,148.452896,1.087358,156.156631
4933400A11Rik,0,7.71544,0,3.663214
4933400F21Rik,0.090997,6.7701,0,7.268833
4933400L20Rik,0,33.681583,0,23.893787
4933401B06Rik,0,3.945576,0,2.808661
4933401H06Rik,1.334563,64.042976,1.670081,55.292442
4933402C06Rik,0,5.836222,0,2.949343
4933402D24Rik,0.12679,2.247567,0.630114,1.383345
4933402J07Rik,0.670139,97.666229,0.281853,63.186279
4933402J10Rik,0,48.127579,0,35.992401
4933402N03Rik,0,4.777531,0,2.437482
4933402N22Rik,0.332776,131.069122,0,104.745216
4933404G15Rik,0.186813,12.182179,0,8.154137
4933404K08Rik,1.175756,8.370284,2.446901,6.54163
4933404K13Rik,2.135919,26.116554,2.25845,29.815519
4933404O12Rik,36.980659,63.497425,52.664047,88.806824
4933405D12Rik,3.016958,10.601497,2.980408,13.472231
4933405E24Rik,0,2.28483,0,1.687358
4933405L10Rik,4.386089,101.762466,3.744764,78.728157
4933405O20Rik,0,23.349722,0,18.671125
4933406B15Rik,0,8.41326,0,7.702051
4933406B17Rik,0.139301,3.957977,0.032293,2.999977
4933406C10Rik,15.852777,69.310852,29.420956,72.205406
4933406F09Rik,0,52.204868,0,48.184673
4933406G16Rik,0,1.971399,0,1.880732
4933406I18Rik,0.656424,12.111272,1.724345,6.954676
4933406J09Rik,0.137687,4.706092,0.248823,3.677587
4933406J10Rik,0,1.860705,0,2.144032
4933406K04Rik,3.603488,52.648609,4.577053,38.657375
4933406L23Rik,0,2.703457,0,2.737641
4933406P04Rik,7.416681,31.304184,9.685783,31.10887
4933407E24Rik,0,7.318379,0,8.277011
4933407I05Rik,0.34818,36.764957,0.2403,15.401724
4933407I08Rik,0,5.264069,0,2.143085
4933408N05Rik,0,1.454534,0,1.151907
4933409D19Rik,0,7.269802,0,6.998279
4933409F18Rik,0.057565,21.655489,0.070081,15.068375
4933409G03Rik,9.178787,210.830032,14.404499,202.537186
4933411E06Rik,0.645114,5.433124,2.562014,3.258247
4933411E08Rik,0,3.838343,0.590409,2.943892
4933411G06Rik,0.1639,27.612198,0.845581,12.751932
4933411K16Rik,0.23561,202.102936,1.613935,133.675797
4933411O13Rik,0,5.644207,0,2.436867
4933412E12Rik,6.089,44.745674,6.882431,37.733879
4933412E24Rik,4.417979,53.124908,5.552178,52.239826
4933412L11Rik,4.930783,18.443382,14.411574,37.883347
4933412O06Rik,0,3.387946,0,1.718336
4933413C19Rik,0,0.787688,0,0.477246
4933413L06Rik,0,4.540236,0,3.127632
4933414I15Rik,0.762491,171.500259,1.640071,236.436844
4933416O17Rik,0,7.540026,0,3.638295
4933417A18Rik,0,33.740772,0,21.83293
4933417E11Rik,0.369195,6.578074,0.398567,5.043253
4933417G07Rik,0,1.7843,0,0.882871
4933417O13Rik,0.009846,4.624528,0,3.219656
4933421A08Rik,0.084477,21.500381,0.521089,19.871792
4933421I07Rik,0.125667,23.702251,0,21.344639
4933422A05Rik,0.216154,16.051176,0,12.054909
4933423L19Rik,0,1.062137,0,2.50577
4933423P22Rik,0,2.83902,0,2.094666
4933424G06Rik,0.938777,33.469589,0.452372,23.759155
4933424L21Rik,0.052014,1.900076,0,1.522748
4933424M12Rik,0,4.299458,0.203458,2.320365
4933424N20Rik,0,11.394902,0,9.048796
4933425D22Rik,0,19.823761,0.162609,11.952469
4933427E11Rik,2.236254,86.817009,3.135254,65.250771
4933427E13Rik,0,1.538684,0,0.608243
4933427I04Rik,0,18.689165,0.312369,21.114733
4933427I22Rik,0,1.535605,0,0.992876
4933428M09Rik,0.401609,10.303692,0.275941,7.577673
4933429H19Rik,0.744408,54.653595,1.424387,34.282597
4933429O19Rik,0.168113,34.345394,0.32408,22.57641
4933430H16Rik,0.524536,10.231045,1.364244,8.437924
4933430I17Rik,5.92927,22.294338,6.117266,14.287044
4933430L12Rik,0.300855,6.251974,0.323436,12.296192
4933431E20Rik,2.485938,7.957695,7.130507,11.781284
4933431G14Rik,2.442213,17.912594,5.285702,10.407625
4933431J24Rik,0.054079,16.402761,0.030813,11.744359
4933431K23Rik,0.051121,4.017777,0.517189,2.955545
4933432I09Rik,0.16094,4.027831,0.053902,3.834924
4933432K03Rik,0,58.77219,0,70.345329
4933433G08Rik,0,2.781081,0,3.239667
4933433G15Rik,38.337105,99.622635,55.606251,101.582733
4933434M16Rik,0,14.159627,0,8.404884
4933434P08Rik,0.178561,4.253483,0,2.908989
4933435F18Rik,2.847306,8.772963,2.611526,8.694928
4933435G04Rik,0,119.49485,0,96.664299
4933436F18Rik,0,4.554154,0,2.585712
4933436H12Rik,0,5.429289,0,3.105812
4933436I01Rik,0,8.443465,0,6.07523
4933436I20Rik,0,2.382365,0,1.048362
4933436P19Rik,0.07101,3.633369,0.194071,2.809489
4933437G19Rik,0.634274,26.450104,0.936847,22.879812
4933438A12Rik,0.413828,4.412416,0.642302,3.112795
4933438B17Rik,0.270848,12.838354,0.347918,8.898217
4933439C10Rik,11.68926,31.623386,19.522892,20.647394
4933439K11Rik,0.474467,4.532504,0.69431,3.417095
4933439N14Rik,0,1.80805,0,1.650001
4933440M02Rik,8.293383,52.668781,18.532942,82.104752
4933440N22Rik,5.220976,24.22814,11.977173,23.390295
5330409N07Rik,0,12.163197,0,12.868213
5330439A09Rik,0.707953,1.556787,0.025981,1.581985
5430402O13Rik,4.062123,13.79328,3.870692,7.06283
5730403I07Rik,0.74702,17.728321,0.930081,12.173734
5730480H06Rik,41.678841,52.051941,40.887089,51.884983
5830417I10Rik,17.576891,32.668781,41.763248,54.828243
5830444B04Rik,0.256292,0.572607,0.316187,0.319209
5830448L01Rik,4.950933,122.397285,5.984791,79.312744
5830454E08Rik,3.02312,17.803888,3.227824,18.537752
6030443J06Rik,2.016749,13.781734,3.37987,14.315178
6330403L08Rik,1.738456,3.316679,3.447484,4.646376
6330410L21Rik,0,0.433175,0,0.511551
6530437J22Rik,0.686074,0.78148,1.805542,0.496112
6720468P15Rik,1.00379,4.718732,1.171467,9.749405
6820408C15Rik,17.210798,68.283485,14.063406,59.674698
8030451A03Rik,0.545885,7.604781,0.290563,4.820027
8430426J06Rik,0.163916,7.987996,0,3.19102
8430429K09Rik,8.337609,12.045979,13.019702,16.691914
9030025P20Rik,10.646222,11.971725,14.108391,14.032868
9130017K11Rik,0.226037,1.158077,0.64731,0.292165
9130204K15Rik,0,1.853429,0,1.084345
9230102O04Rik,0.066714,4.278605,0,1.768099
9230105E05Rik,7.995624,29.090712,9.858504,15.859337
9230114K14Rik,1.763882,5.871133,2.965192,5.904493
9330102E08Rik,81.849297,199.347076,126.933128,276.4841
9330159M07Rik,2.474158,38.974285,4.119555,39.568695
9330171B17Rik,0.405452,48.088646,1.159499,60.639584
9430015G10Rik,62.056381,150.40509,101.133331,199.454102
9430018G01Rik,0.176123,2.805815,0.337091,3.428622
9430097D07Rik,0,0.194957,0.121188,0.181326
9530002B09Rik,0.556856,22.700417,1.203507,12.48052
